timestamp,joint,angle
1.183,trunk_tilt,172.2
1.283,trunk_tilt,172.3
1.383,trunk_tilt,172.4
1.479,trunk_tilt,172.8
1.579,trunk_tilt,173.0
1.679,trunk_tilt,172.8
1.775,trunk_tilt,172.9
1.875,trunk_tilt,172.9
1.975,trunk_tilt,172.7
2.071,trunk_tilt,172.6
2.171,trunk_tilt,172.6
2.271,trunk_tilt,172.6
2.367,trunk_tilt,173.0
2.467,trunk_tilt,173.3
2.567,trunk_tilt,173.6
2.667,trunk_tilt,174.1
2.763,trunk_tilt,173.4
2.864,trunk_tilt,173.7
2.963,trunk_tilt,174.3
3.059,trunk_tilt,174.4
3.159,trunk_tilt,174.7
3.259,trunk_tilt,174.7
