timestamp,joint,angle
22.780,elbow_R_flex,18.5
22.874,elbow_R_flex,0.4
22.975,elbow_R_flex,18.8
23.084,elbow_R_flex,13.8
23.179,elbow_R_flex,11.3
23.277,elbow_R_flex,3.4
23.375,elbow_R_flex,156.3
23.484,elbow_R_flex,98.0
23.582,elbow_R_flex,126.6
23.687,elbow_R_flex,133.5
23.798,elbow_R_flex,134.8
23.899,elbow_R_flex,137.8
24.002,elbow_R_flex,140.7
24.107,elbow_R_flex,141.3
24.218,elbow_R_flex,140.0
24.334,elbow_R_flex,142.0
24.434,elbow_R_flex,146.3
24.537,elbow_R_flex,145.1
24.643,elbow_R_flex,140.6
24.745,elbow_R_flex,146.5
24.856,elbow_R_flex,137.6
24.955,elbow_R_flex,136.2
25.056,elbow_R_flex,139.8
25.163,elbow_R_flex,145.1
25.262,elbow_R_flex,146.6
25.368,elbow_R_flex,114.7
25.467,elbow_R_flex,151.7
25.571,elbow_R_flex,132.8
25.671,elbow_R_flex,141.1
25.776,elbow_R_flex,145.9
25.875,elbow_R_flex,146.3
25.987,elbow_R_flex,148.7
26.093,elbow_R_flex,153.4
26.192,elbow_R_flex,153.3
26.299,elbow_R_flex,161.4
26.403,elbow_R_flex,156.7
26.508,elbow_R_flex,154.7
26.614,elbow_R_flex,152.5
26.719,elbow_R_flex,156.7
26.818,elbow_R_flex,154.3
26.912,elbow_R_flex,152.8
27.009,elbow_R_flex,153.3
27.100,elbow_R_flex,154.0
27.192,elbow_R_flex,156.0
27.305,elbow_R_flex,155.2
27.413,elbow_R_flex,152.0
27.521,elbow_R_flex,154.4
27.629,elbow_R_flex,154.0
27.747,elbow_R_flex,155.5
27.844,elbow_R_flex,163.4
27.940,elbow_R_flex,162.3
28.036,elbow_R_flex,160.2
28.140,elbow_R_flex,160.5
28.235,elbow_R_flex,160.3
28.329,elbow_R_flex,162.4
28.423,elbow_R_flex,158.1
28.520,elbow_R_flex,157.3
14.818,hip_L_flex,76.9
14.920,hip_L_flex,76.9
15.029,hip_L_flex,76.8
15.134,hip_L_flex,76.8
15.225,hip_L_flex,77.2
15.320,hip_L_flex,77.2
15.433,hip_L_flex,77.1
15.525,hip_L_flex,78.3
15.620,hip_L_flex,78.2
15.718,hip_L_flex,77.7
15.813,hip_L_flex,77.0
15.908,hip_L_flex,76.8
16.005,hip_L_flex,77.6
16.097,hip_L_flex,78.7
16.190,hip_L_flex,76.9
16.279,hip_L_flex,78.0
16.370,hip_L_flex,78.2
16.461,hip_L_flex,78.2
16.550,hip_L_flex,77.8
16.641,hip_L_flex,77.1
16.732,hip_L_flex,77.2
16.820,hip_L_flex,77.2
16.913,hip_L_flex,77.1
17.001,hip_L_flex,77.7
17.105,hip_L_flex,77.4
17.194,hip_L_flex,77.5
17.285,hip_L_flex,77.3
17.373,hip_L_flex,76.6
17.468,hip_L_flex,77.4
17.559,hip_L_flex,77.0
17.651,hip_L_flex,76.1
17.744,hip_L_flex,75.0
17.839,hip_L_flex,75.1
17.934,hip_L_flex,75.0
18.035,hip_L_flex,75.4
18.143,hip_L_flex,75.3
18.243,hip_L_flex,75.4
18.345,hip_L_flex,74.7
18.439,hip_L_flex,74.7
18.535,hip_L_flex,74.7
18.634,hip_L_flex,74.7
18.737,hip_L_flex,74.8
18.836,hip_L_flex,74.8
18.942,hip_L_flex,75.2
19.051,hip_L_flex,74.8
19.144,hip_L_flex,75.9
19.244,hip_L_flex,74.7
19.343,hip_L_flex,76.8
19.450,hip_L_flex,77.0
19.550,hip_L_flex,77.5
19.644,hip_L_flex,77.0
19.740,hip_L_flex,76.9
19.849,hip_L_flex,103.5
19.952,hip_L_flex,77.0
20.056,hip_L_flex,103.9
20.159,hip_L_flex,104.0
20.264,hip_L_flex,104.1
20.358,hip_L_flex,104.3
20.457,hip_L_flex,104.4
20.568,hip_L_flex,105.3
20.667,hip_L_flex,106.6
20.764,hip_L_flex,107.8
20.868,hip_L_flex,108.4
20.969,hip_L_flex,108.5
21.077,hip_L_flex,108.8
21.175,hip_L_flex,109.0
21.279,hip_L_flex,109.0
21.376,hip_L_flex,109.1
21.469,hip_L_flex,109.2
21.570,hip_L_flex,109.1
21.674,hip_L_flex,106.5
21.769,hip_L_flex,74.9
21.867,hip_L_flex,76.0
21.976,hip_L_flex,75.9
22.075,hip_L_flex,76.3
22.178,hip_L_flex,76.3
22.276,hip_L_flex,76.3
22.374,hip_L_flex,74.8
22.470,hip_L_flex,74.9
22.571,hip_L_flex,75.2
22.671,hip_L_flex,76.3
22.780,hip_L_flex,76.2
22.874,hip_L_flex,76.4
22.975,hip_L_flex,76.6
23.084,hip_L_flex,77.0
23.179,hip_L_flex,77.0
23.277,hip_L_flex,75.7
23.375,hip_L_flex,106.2
23.484,hip_L_flex,107.5
23.582,hip_L_flex,108.0
23.687,hip_L_flex,109.0
23.798,hip_L_flex,109.0
23.899,hip_L_flex,108.8
24.002,hip_L_flex,108.2
24.107,hip_L_flex,107.5
24.218,hip_L_flex,106.9
24.334,hip_L_flex,73.7
24.434,hip_L_flex,73.5
24.537,hip_L_flex,73.3
24.643,hip_L_flex,72.6
24.745,hip_L_flex,73.9
24.856,hip_L_flex,73.1
24.955,hip_L_flex,73.1
25.056,hip_L_flex,73.4
25.163,hip_L_flex,73.5
25.262,hip_L_flex,74.3
25.368,hip_L_flex,74.9
25.467,hip_L_flex,73.9
25.571,hip_L_flex,75.1
25.671,hip_L_flex,75.8
25.776,hip_L_flex,77.3
25.875,hip_L_flex,77.3
25.987,hip_L_flex,78.2
26.093,hip_L_flex,77.8
26.192,hip_L_flex,78.3
26.299,hip_L_flex,77.9
26.403,hip_L_flex,77.5
26.508,hip_L_flex,77.7
26.614,hip_L_flex,77.3
26.719,hip_L_flex,77.2
26.818,hip_L_flex,78.2
26.912,hip_L_flex,77.1
27.009,hip_L_flex,76.7
27.100,hip_L_flex,78.1
27.192,hip_L_flex,76.9
27.305,hip_L_flex,76.8
27.413,hip_L_flex,76.2
27.521,hip_L_flex,76.1
27.629,hip_L_flex,76.4
27.747,hip_L_flex,76.7
27.844,hip_L_flex,76.3
27.940,hip_L_flex,76.3
28.036,hip_L_flex,76.6
28.140,hip_L_flex,76.7
28.235,hip_L_flex,76.3
28.329,hip_L_flex,76.6
28.423,hip_L_flex,76.7
28.520,hip_L_flex,77.3
14.818,hip_R_flex,109.9
14.920,hip_R_flex,110.0
15.029,hip_R_flex,110.2
15.134,hip_R_flex,110.6
15.225,hip_R_flex,111.1
15.320,hip_R_flex,110.8
15.433,hip_R_flex,110.7
15.525,hip_R_flex,111.6
15.620,hip_R_flex,111.2
15.718,hip_R_flex,110.0
15.813,hip_R_flex,110.1
15.908,hip_R_flex,109.4
16.005,hip_R_flex,110.9
16.097,hip_R_flex,111.2
16.190,hip_R_flex,110.1
16.279,hip_R_flex,110.5
16.370,hip_R_flex,110.2
16.461,hip_R_flex,110.4
16.550,hip_R_flex,110.5
16.641,hip_R_flex,109.2
16.732,hip_R_flex,111.1
16.820,hip_R_flex,111.3
16.913,hip_R_flex,111.2
17.001,hip_R_flex,113.8
17.105,hip_R_flex,112.4
17.194,hip_R_flex,112.0
17.285,hip_R_flex,112.7
17.373,hip_R_flex,112.9
17.468,hip_R_flex,112.0
17.559,hip_R_flex,108.9
17.651,hip_R_flex,106.2
17.744,hip_R_flex,104.5
17.839,hip_R_flex,105.2
17.934,hip_R_flex,75.0
18.035,hip_R_flex,75.3
18.143,hip_R_flex,75.3
18.243,hip_R_flex,75.0
18.345,hip_R_flex,75.7
18.439,hip_R_flex,75.7
18.535,hip_R_flex,75.9
18.634,hip_R_flex,75.9
18.737,hip_R_flex,75.9
18.836,hip_R_flex,76.0
18.942,hip_R_flex,75.5
19.051,hip_R_flex,75.8
19.144,hip_R_flex,75.7
19.244,hip_R_flex,75.2
19.343,hip_R_flex,77.2
19.450,hip_R_flex,102.4
19.550,hip_R_flex,101.8
19.644,hip_R_flex,79.5
19.740,hip_R_flex,79.8
19.849,hip_R_flex,79.9
19.952,hip_R_flex,79.2
20.056,hip_R_flex,79.6
20.159,hip_R_flex,80.0
20.264,hip_R_flex,80.1
20.358,hip_R_flex,79.8
20.457,hip_R_flex,79.2
20.568,hip_R_flex,78.0
20.667,hip_R_flex,79.8
20.764,hip_R_flex,80.5
20.868,hip_R_flex,80.7
20.969,hip_R_flex,80.5
21.077,hip_R_flex,80.8
21.175,hip_R_flex,80.9
21.279,hip_R_flex,80.7
21.376,hip_R_flex,80.7
21.469,hip_R_flex,80.7
21.570,hip_R_flex,80.3
21.674,hip_R_flex,79.2
21.769,hip_R_flex,78.1
21.867,hip_R_flex,80.0
21.976,hip_R_flex,79.5
22.075,hip_R_flex,78.8
22.178,hip_R_flex,78.6
22.276,hip_R_flex,78.5
22.374,hip_R_flex,79.1
22.470,hip_R_flex,79.1
22.571,hip_R_flex,78.8
22.671,hip_R_flex,78.0
22.780,hip_R_flex,78.9
22.874,hip_R_flex,78.5
22.975,hip_R_flex,78.8
23.084,hip_R_flex,77.4
23.179,hip_R_flex,101.9
23.277,hip_R_flex,77.7
23.375,hip_R_flex,77.6
23.484,hip_R_flex,78.0
23.582,hip_R_flex,79.3
23.687,hip_R_flex,79.3
23.798,hip_R_flex,78.5
23.899,hip_R_flex,78.8
24.002,hip_R_flex,79.5
24.107,hip_R_flex,78.4
24.218,hip_R_flex,77.0
24.334,hip_R_flex,75.8
24.434,hip_R_flex,74.4
24.537,hip_R_flex,74.1
24.643,hip_R_flex,74.1
24.745,hip_R_flex,74.2
24.856,hip_R_flex,72.9
