timestamp,cadence,step_time_L,step_time_R,SI
0.365,0.0,,,
0.536,0.0,,,
0.645,0.0,,,
0.801,0.0,,,
0.956,0.0,,,
1.080,0.0,,,
1.237,0.0,,,
1.361,0.0,,,
1.485,0.0,,,
1.625,0.0,,,
1.765,0.0,,,
1.889,0.0,,,
2.031,0.0,,,
2.156,0.0,,,
2.298,0.0,,,
2.404,0.0,,,
2.532,0.0,,,
2.672,0.0,,,
2.794,0.0,,,
2.935,0.0,,,
3.074,0.0,,,
3.197,0.0,,,
3.339,0.0,,,
3.479,0.0,,,
3.604,0.0,,,
3.746,0.0,,,
3.870,0.0,,,
4.011,0.0,,,
4.152,0.0,,,
4.275,0.0,,,
4.447,0.0,,,
4.618,0.0,,,
4.775,0.0,,,
4.945,0.0,,,
5.114,0.0,,,
5.286,0.0,,,
5.457,0.0,,,
5.627,0.0,,,
5.783,0.0,,,
5.924,0.0,,,
6.066,0.0,,,
6.223,0.0,,,
6.395,0.0,,,
6.520,0.0,,,
6.660,0.0,,,
6.815,0.0,,,
7.003,0.0,,,
7.158,0.0,,,
7.329,0.0,,,
7.501,0.0,,,
7.656,0.0,,,
7.797,0.0,,,
7.924,0.0,,,
8.095,0.0,,,
8.251,0.0,,,
8.391,0.0,,,
8.530,0.0,,,
8.701,0.0,,,
8.872,0.0,,,
9.028,0.0,,,
9.184,0.0,,,
9.340,0.0,,,
9.497,0.0,,,
9.667,0.0,,,
9.792,0.0,,,
9.978,0.0,,,
10.134,0.0,,,
10.277,0.0,,,
10.401,0.0,,,
10.541,0.0,,,
10.677,0.0,,,
10.850,0.0,,,
11.021,0.0,,,
11.144,0.0,,,
11.269,0.0,,,
11.410,0.0,,,
11.549,0.0,,,
11.706,0.0,,,
11.845,0.0,,,
12.003,0.0,,,
12.143,0.0,,,
12.312,0.0,,,
12.451,0.0,,,
12.623,0.0,,,
12.794,0.0,,,
12.949,0.0,,,
13.102,0.0,,,
13.255,0.0,,,
13.379,0.0,,,
13.553,0.0,,,
13.724,0.0,,,
13.877,0.0,,,
14.017,0.0,,,
14.158,0.0,,,
14.331,0.0,,,
14.485,0.0,,,
14.624,0.0,,,
14.798,0.0,,,
14.971,0.0,,,
15.126,0.0,,,
15.300,0.0,,,
15.469,0.0,,,
15.624,0.0,,,
15.795,0.0,,,
15.966,0.0,,,
16.135,0.0,,,
16.293,0.0,,,
16.432,0.0,,,
16.575,0.0,,,
16.730,0.0,,,
16.870,0.0,,,
17.027,0.0,,,
17.185,0.0,,,
17.356,0.0,,,
17.509,0.0,,,
17.666,0.0,,,
17.837,0.0,,,
18.006,0.0,,,
18.177,0.0,,,
18.349,0.0,,,
18.504,0.0,,,
18.677,0.0,,,
18.802,0.0,,,
18.958,0.0,,,
19.112,0.0,,,
19.267,0.0,,,
19.408,0.0,,,
19.549,0.0,,,
19.720,0.0,,,
19.876,0.0,,,
20.030,0.0,,,
20.188,0.0,,,
20.313,0.0,,,
20.500,0.0,,,
20.643,0.0,,,
20.798,0.0,,,
20.956,0.0,,,
21.128,0.0,,,
21.283,0.0,,,
21.439,0.0,,,
21.611,0.0,,,
21.782,0.0,,,
21.937,0.0,,,
22.077,0.0,,,
22.232,0.0,,,
22.357,0.0,,,
22.514,0.0,,,
22.669,0.0,,,
22.825,0.0,,,
22.963,0.0,,,
23.132,0.0,,,
23.304,0.0,,,
23.427,0.0,,,
23.585,0.0,,,
23.754,0.0,,,
23.927,0.0,,,
24.068,0.0,,,
24.192,0.0,,,
24.332,0.0,,,
24.472,0.0,,,
24.597,0.0,,,
24.739,0.0,,,
24.863,0.0,,,
24.987,0.0,,,
25.144,0.0,,,
25.268,0.0,,,
25.394,0.0,,,
25.550,0.0,,,
25.703,0.0,,,
25.843,0.0,,,
26.012,0.0,,,
26.167,0.0,,,
26.308,0.0,,,
26.447,0.0,,,
26.587,0.0,,,
26.710,0.0,,,
26.852,0.0,,,
26.975,0.0,,,
27.117,0.0,,,
27.274,0.0,,,
27.414,0.0,,,
27.541,0.0,,,
27.681,0.0,,,
27.823,0.0,,,
27.994,0.0,,,
28.119,0.0,,,
28.244,0.0,,,
28.384,0.0,,,
28.524,0.0,,,
28.647,0.0,,,
28.788,0.0,,,
28.914,0.0,,,
29.087,0.0,,,
29.227,0.0,,,
29.350,0.0,,,
29.490,0.0,,,
29.614,0.0,,,
29.755,0.0,,,
29.897,0.0,,,
30.037,0.0,,,
30.163,0.0,,,
30.288,0.0,,,
30.426,0.0,,,
30.567,0.0,,,
30.691,0.0,,,
30.831,0.0,,,
30.973,0.0,,,
31.113,0.0,,,
31.270,0.0,,,
31.395,0.0,,,
31.534,0.0,,,
31.673,0.0,,,
31.798,0.0,,,
31.924,0.0,,,
32.063,0.0,,,
32.204,0.0,,,
32.342,0.0,,,
32.469,0.0,,,
32.608,0.0,,,
32.747,0.0,,,
32.872,0.0,,,
32.998,0.0,,,
33.108,0.0,,,
33.249,0.0,,,
33.406,0.0,,,
33.543,0.0,,,
33.669,0.0,,,
33.778,0.0,,,
33.919,0.0,,,
34.076,0.0,,,
34.216,0.0,,,
34.341,0.0,,,
34.466,0.0,,,
34.591,0.0,,,
34.746,0.0,,,
34.889,0.0,,,
35.014,0.0,,,
35.171,0.0,,,
35.328,0.0,,,
35.469,0.0,,,
35.610,0.0,,,
35.752,0.0,,,
35.876,0.0,,,
36.014,0.0,,,
36.153,0.0,,,
36.279,0.0,,,
36.418,0.0,,,
36.558,0.0,,,
36.685,0.0,,,
36.825,0.0,,,
36.950,0.0,,,
37.091,0.0,,,
37.215,0.0,,,
37.353,0.0,,,
37.491,0.0,,,
37.618,0.0,,,
37.772,0.0,,,
37.928,0.0,,,
38.053,0.0,,,
38.197,0.0,,,
38.289,0.0,,,
38.460,0.0,,,
38.600,0.0,,,
38.724,0.0,,,
38.866,0.0,,,
39.010,0.0,,,
39.164,0.0,,,
39.304,0.0,,,
39.427,0.0,,,
39.568,0.0,,,
39.710,0.0,,,
39.866,0.0,,,
40.005,0.0,,,
40.131,0.0,,,
40.271,0.0,,,
40.411,0.0,,,
40.535,0.0,,,
40.659,0.0,,,
40.801,0.0,,,
40.942,0.0,,,
41.109,0.0,,,
41.235,0.0,,,
41.375,0.0,,,
41.515,0.0,,,
41.639,0.0,,,
41.779,0.0,,,
41.935,0.0,,,
42.061,0.0,,,
42.217,0.0,,,
42.343,0.0,,,
42.469,0.0,,,
42.650,0.0,,,
42.813,0.0,,,
42.952,0.0,,,
43.108,0.0,,,
43.247,0.0,,,
43.384,0.0,,,
43.554,0.0,,,
43.679,0.0,,,
43.801,0.0,,,
43.943,0.0,,,
44.083,0.0,,,
44.209,0.0,,,
44.348,0.0,,,
44.472,0.0,,,
44.613,0.0,,,
44.750,0.0,,,
44.873,0.0,,,
44.996,0.0,,,
45.120,0.0,,,
45.245,0.0,,,
45.384,0.0,,,
45.493,0.0,,,
45.615,0.0,,,
45.737,0.0,,,
45.864,0.0,,,
45.986,0.0,,,
46.126,0.0,,,
46.265,0.0,,,
46.389,0.0,,,
46.529,0.0,,,
46.653,0.0,,,
46.809,0.0,,,
