timestamp,joint,angle
8.391,elbow_R_flex,27.6
8.530,elbow_R_flex,29.8
8.701,elbow_R_flex,27.3
8.872,elbow_R_flex,25.5
9.028,elbow_R_flex,27.1
9.184,elbow_R_flex,25.4
9.340,elbow_R_flex,23.9
9.497,elbow_R_flex,18.2
9.667,elbow_R_flex,7.3
9.792,elbow_R_flex,5.3
9.978,elbow_R_flex,17.7
10.134,elbow_R_flex,36.6
10.277,elbow_R_flex,44.0
10.401,elbow_R_flex,57.4
10.541,elbow_R_flex,68.6
10.677,elbow_R_flex,67.3
10.850,elbow_R_flex,66.8
11.021,elbow_R_flex,67.9
11.144,elbow_R_flex,67.5
11.269,elbow_R_flex,69.1
11.410,elbow_R_flex,69.0
11.549,elbow_R_flex,67.8
11.706,elbow_R_flex,65.3
11.845,elbow_R_flex,65.2
12.003,elbow_R_flex,67.4
12.143,elbow_R_flex,67.7
12.312,elbow_R_flex,67.2
12.451,elbow_R_flex,69.8
12.623,elbow_R_flex,71.2
12.794,elbow_R_flex,70.9
12.949,elbow_R_flex,70.7
13.102,elbow_R_flex,70.5
13.255,elbow_R_flex,70.0
13.379,elbow_R_flex,69.1
13.553,elbow_R_flex,69.6
13.724,elbow_R_flex,39.0
13.877,elbow_R_flex,12.9
14.017,elbow_R_flex,1.6
14.158,elbow_R_flex,7.4
14.331,elbow_R_flex,11.9
14.485,elbow_R_flex,16.0
14.624,elbow_R_flex,18.7
14.798,elbow_R_flex,20.3
14.971,elbow_R_flex,22.6
15.126,elbow_R_flex,26.5
15.300,elbow_R_flex,26.8
15.469,elbow_R_flex,27.3
15.624,elbow_R_flex,28.6
15.795,elbow_R_flex,28.3
15.966,elbow_R_flex,27.5
16.135,elbow_R_flex,26.2
16.293,elbow_R_flex,19.6
16.432,elbow_R_flex,13.2
16.575,elbow_R_flex,6.8
16.730,elbow_R_flex,23.5
16.870,elbow_R_flex,45.7
17.027,elbow_R_flex,67.9
17.185,elbow_R_flex,65.8
17.356,elbow_R_flex,64.9
